source_index,pair_index,fold,noise_condition,preprocess_config,target_label,predicted_label,decision_score,target_provenance,baseline_decision_score,score_delta,absolute_score_delta
665360,0,2,whitespace,none,1,0,-0.41703055172404246,positive_audit_confirmed,-0.45624529755631515,0.03921474583227269,0.03921474583227269
819967,2,2,whitespace,none,1,0,-0.567471553284415,positive_audit_confirmed,-0.6337582588351983,0.06628670555078331,0.06628670555078331
927678,0,2,whitespace,none,1,0,-0.9808101737066592,positive_audit_confirmed,-0.9726243263231602,-0.008185847383499034,0.008185847383499034
43461,4,2,whitespace,minimal,1,0,-0.8041744829865685,positive_audit_confirmed,-0.8093513725317686,0.005176889545200125,0.005176889545200125
58105,0,2,whitespace,minimal,1,0,-0.9398576864302232,positive_audit_confirmed,-0.9160110456461823,-0.023846640784040862,0.023846640784040862
267733,0,2,whitespace,minimal,1,0,-0.9137354825499522,positive_audit_confirmed,-0.9278509841925637,0.01411550164261155,0.01411550164261155
665360,0,2,whitespace,minimal,1,0,-0.41703055172404246,positive_audit_confirmed,-0.45624529755631515,0.03921474583227269,0.03921474583227269
819967,2,2,whitespace,minimal,1,0,-0.567471553284415,positive_audit_confirmed,-0.6337582588351983,0.06628670555078331,0.06628670555078331
927678,0,2,whitespace,minimal,1,0,-0.9808101737066592,positive_audit_confirmed,-0.9726243263231602,-0.008185847383499034,0.008185847383499034
43461,4,2,whitespace,noise_aware,1,0,-0.8041744829865685,positive_audit_confirmed,-0.8093513725317686,0.005176889545200125,0.005176889545200125
58105,0,2,whitespace,noise_aware,1,0,-0.9398576864302232,positive_audit_confirmed,-0.9160110456461823,-0.023846640784040862,0.023846640784040862
267733,0,2,whitespace,noise_aware,1,0,-0.9137354825499522,positive_audit_confirmed,-0.9278509841925637,0.01411550164261155,0.01411550164261155
665360,0,2,whitespace,noise_aware,1,0,-0.41703055172404246,positive_audit_confirmed,-0.45624529755631515,0.03921474583227269,0.03921474583227269
819967,2,2,whitespace,noise_aware,1,0,-0.567471553284415,positive_audit_confirmed,-0.6337582588351983,0.06628670555078331,0.06628670555078331
927678,0,2,whitespace,noise_aware,1,0,-0.9808101737066592,positive_audit_confirmed,-0.9726243263231602,-0.008185847383499034,0.008185847383499034
43461,4,2,whitespace,aggressive,1,0,-0.9796017557343583,positive_audit_confirmed,-0.8093513725317686,-0.17025038320258967,0.17025038320258967
58105,0,2,whitespace,aggressive,1,0,-0.9846177853430965,positive_audit_confirmed,-0.9160110456461823,-0.06860673969691422,0.06860673969691422
267733,0,2,whitespace,aggressive,1,0,-0.9875494059614547,positive_audit_confirmed,-0.9278509841925637,-0.05969842176889095,0.05969842176889095
665360,0,2,whitespace,aggressive,1,0,-0.9511379278148894,positive_audit_confirmed,-0.45624529755631515,-0.4948926302585742,0.4948926302585742
819967,2,2,whitespace,aggressive,1,0,-0.8906532953477875,positive_audit_confirmed,-0.6337582588351983,-0.25689503651258916,0.25689503651258916
927678,0,2,whitespace,aggressive,1,0,-1.0260801074530141,positive_audit_confirmed,-0.9726243263231602,-0.05345578112985394,0.05345578112985394
43461,4,2,typo,none,1,0,-0.8017359770276281,positive_audit_confirmed,-0.8093513725317686,0.007615395504140476,0.007615395504140476
58105,0,2,typo,none,1,0,-0.9284006199457928,positive_audit_confirmed,-0.9160110456461823,-0.012389574299610517,0.012389574299610517
267733,0,2,typo,none,1,0,-0.9418555941147889,positive_audit_confirmed,-0.9278509841925637,-0.014004609922225186,0.014004609922225186
665360,0,2,typo,none,1,0,-0.44562445273604623,positive_audit_confirmed,-0.45624529755631515,0.010620844820268927,0.010620844820268927
819967,2,2,typo,none,1,0,-0.6612368911294678,positive_audit_confirmed,-0.6337582588351983,-0.0274786322942695,0.0274786322942695
927678,0,2,typo,none,1,0,-0.9932101416196877,positive_audit_confirmed,-0.9726243263231602,-0.020585815296527477,0.020585815296527477
43461,4,2,typo,minimal,1,0,-0.8017359770276281,positive_audit_confirmed,-0.8093513725317686,0.007615395504140476,0.007615395504140476
58105,0,2,typo,minimal,1,0,-0.9284006199457928,positive_audit_confirmed,-0.9160110456461823,-0.012389574299610517,0.012389574299610517
267733,0,2,typo,minimal,1,0,-0.9418555941147889,positive_audit_confirmed,-0.9278509841925637,-0.014004609922225186,0.014004609922225186
665360,0,2,typo,minimal,1,0,-0.44562445273604623,positive_audit_confirmed,-0.45624529755631515,0.010620844820268927,0.010620844820268927
819967,2,2,typo,minimal,1,0,-0.6612368911294678,positive_audit_confirmed,-0.6337582588351983,-0.0274786322942695,0.0274786322942695
927678,0,2,typo,minimal,1,0,-0.9932101416196877,positive_audit_confirmed,-0.9726243263231602,-0.020585815296527477,0.020585815296527477
43461,4,2,typo,noise_aware,1,0,-0.8017359770276281,positive_audit_confirmed,-0.8093513725317686,0.007615395504140476,0.007615395504140476
58105,0,2,typo,noise_aware,1,0,-0.9284006199457928,positive_audit_confirmed,-0.9160110456461823,-0.012389574299610517,0.012389574299610517
267733,0,2,typo,noise_aware,1,0,-0.9418555941147889,positive_audit_confirmed,-0.9278509841925637,-0.014004609922225186,0.014004609922225186
665360,0,2,typo,noise_aware,1,0,-0.44562445273604623,positive_audit_confirmed,-0.45624529755631515,0.010620844820268927,0.010620844820268927
819967,2,2,typo,noise_aware,1,0,-0.6612368911294678,positive_audit_confirmed,-0.6337582588351983,-0.0274786322942695,0.0274786322942695
927678,0,2,typo,noise_aware,1,0,-0.9932101416196877,positive_audit_confirmed,-0.9726243263231602,-0.020585815296527477,0.020585815296527477
43461,4,2,typo,aggressive,1,0,-0.9719847461968975,positive_audit_confirmed,-0.8093513725317686,-0.16263337366512887,0.16263337366512887
58105,0,2,typo,aggressive,1,0,-0.9992458313757826,positive_audit_confirmed,-0.9160110456461823,-0.0832347857296003,0.0832347857296003
267733,0,2,typo,aggressive,1,0,-0.9997086775313382,positive_audit_confirmed,-0.9278509841925637,-0.07185769333877445,0.07185769333877445
665360,0,2,typo,aggressive,1,0,-0.9575557233818716,positive_audit_confirmed,-0.45624529755631515,-0.5013104258255564,0.5013104258255564
819967,2,2,typo,aggressive,1,0,-0.9177278771967662,positive_audit_confirmed,-0.6337582588351983,-0.28396961836156787,0.28396961836156787
927678,0,2,typo,aggressive,1,0,-1.0129870837261499,positive_audit_confirmed,-0.9726243263231602,-0.04036275740298967,0.04036275740298967
43461,4,2,word_deletion,none,1,0,-0.8079835256571661,positive_audit_confirmed,-0.8093513725317686,0.001367846874602452,0.001367846874602452
58105,0,2,word_deletion,none,1,0,-0.9221883726574329,positive_audit_confirmed,-0.9160110456461823,-0.006177327011250622,0.006177327011250622
267733,0,2,word_deletion,none,1,0,-0.9236477037801012,positive_audit_confirmed,-0.9278509841925637,0.00420328041246254,0.00420328041246254
665360,0,2,word_deletion,none,1,0,-0.46335072611540973,positive_audit_confirmed,-0.45624529755631515,-0.007105428559094573,0.007105428559094573
819967,2,2,word_deletion,none,1,0,-0.6482438988288514,positive_audit_confirmed,-0.6337582588351983,-0.014485639993653043,0.014485639993653043
927678,0,2,word_deletion,none,1,0,-0.9692914964953724,positive_audit_confirmed,-0.9726243263231602,0.00333282982778782,0.00333282982778782
43461,4,2,word_deletion,minimal,1,0,-0.8079835256571661,positive_audit_confirmed,-0.8093513725317686,0.001367846874602452,0.001367846874602452
58105,0,2,word_deletion,minimal,1,0,-0.9221883726574329,positive_audit_confirmed,-0.9160110456461823,-0.006177327011250622,0.006177327011250622
267733,0,2,word_deletion,minimal,1,0,-0.9236477037801012,positive_audit_confirmed,-0.9278509841925637,0.00420328041246254,0.00420328041246254
665360,0,2,word_deletion,minimal,1,0,-0.46335072611540973,positive_audit_confirmed,-0.45624529755631515,-0.007105428559094573,0.007105428559094573
819967,2,2,word_deletion,minimal,1,0,-0.6482438988288514,positive_audit_confirmed,-0.6337582588351983,-0.014485639993653043,0.014485639993653043
927678,0,2,word_deletion,minimal,1,0,-0.9692914964953724,positive_audit_confirmed,-0.9726243263231602,0.00333282982778782,0.00333282982778782
43461,4,2,word_deletion,noise_aware,1,0,-0.8079835256571661,positive_audit_confirmed,-0.8093513725317686,0.001367846874602452,0.001367846874602452
58105,0,2,word_deletion,noise_aware,1,0,-0.9221883726574329,positive_audit_confirmed,-0.9160110456461823,-0.006177327011250622,0.006177327011250622
267733,0,2,word_deletion,noise_aware,1,0,-0.9236477037801012,positive_audit_confirmed,-0.9278509841925637,0.00420328041246254,0.00420328041246254
665360,0,2,word_deletion,noise_aware,1,0,-0.46335072611540973,positive_audit_confirmed,-0.45624529755631515,-0.007105428559094573,0.007105428559094573
819967,2,2,word_deletion,noise_aware,1,0,-0.6482438988288514,positive_audit_confirmed,-0.6337582588351983,-0.014485639993653043,0.014485639993653043
927678,0,2,word_deletion,noise_aware,1,0,-0.9692914964953724,positive_audit_confirmed,-0.9726243263231602,0.00333282982778782,0.00333282982778782
43461,4,2,word_deletion,aggressive,1,0,-0.9719847461968975,positive_audit_confirmed,-0.8093513725317686,-0.16263337366512887,0.16263337366512887
58105,0,2,word_deletion,aggressive,1,0,-0.9872201863208616,positive_audit_confirmed,-0.9160110456461823,-0.07120914067467932,0.07120914067467932
267733,0,2,word_deletion,aggressive,1,0,-0.9890161274029208,positive_audit_confirmed,-0.9278509841925637,-0.06116514321035704,0.06116514321035704
665360,0,2,word_deletion,aggressive,1,0,-0.9575557233818716,positive_audit_confirmed,-0.45624529755631515,-0.5013104258255564,0.5013104258255564
819967,2,2,word_deletion,aggressive,1,0,-0.9288274231097174,positive_audit_confirmed,-0.6337582588351983,-0.2950691642745191,0.2950691642745191
927678,0,2,word_deletion,aggressive,1,0,-1.0246717676955746,positive_audit_confirmed,-0.9726243263231602,-0.05204744137241435,0.05204744137241435
43461,4,2,filler,none,1,0,-0.823876556895409,positive_audit_confirmed,-0.8093513725317686,-0.014525184363640364,0.014525184363640364
58105,0,2,filler,none,1,0,-0.9170119598473021,positive_audit_confirmed,-0.9160110456461823,-0.0010009142011198069,0.0010009142011198069
267733,0,2,filler,none,1,0,-0.9297838878549762,positive_audit_confirmed,-0.9278509841925637,-0.0019329036624124996,0.0019329036624124996
665360,0,2,filler,none,1,0,-0.4681227796847587,positive_audit_confirmed,-0.45624529755631515,-0.011877482128443528,0.011877482128443528
819967,2,2,filler,none,1,0,-0.6622055741123094,positive_audit_confirmed,-0.6337582588351983,-0.028447315277111085,0.028447315277111085
927678,0,2,filler,none,1,0,-0.9808817215009656,positive_audit_confirmed,-0.9726243263231602,-0.008257395177805438,0.008257395177805438
43461,4,2,filler,minimal,1,0,-0.823876556895409,positive_audit_confirmed,-0.8093513725317686,-0.014525184363640364,0.014525184363640364
58105,0,2,filler,minimal,1,0,-0.9170119598473021,positive_audit_confirmed,-0.9160110456461823,-0.0010009142011198069,0.0010009142011198069
267733,0,2,filler,minimal,1,0,-0.9297838878549762,positive_audit_confirmed,-0.9278509841925637,-0.0019329036624124996,0.0019329036624124996
665360,0,2,filler,minimal,1,0,-0.4681227796847587,positive_audit_confirmed,-0.45624529755631515,-0.011877482128443528,0.011877482128443528
819967,2,2,filler,minimal,1,0,-0.6622055741123094,positive_audit_confirmed,-0.6337582588351983,-0.028447315277111085,0.028447315277111085
927678,0,2,filler,minimal,1,0,-0.9808817215009656,positive_audit_confirmed,-0.9726243263231602,-0.008257395177805438,0.008257395177805438
43461,4,2,filler,noise_aware,1,0,-0.822308672295508,positive_audit_confirmed,-0.8093513725317686,-0.012957299763739383,0.012957299763739383
58105,0,2,filler,noise_aware,1,0,-0.9147115126451151,positive_audit_confirmed,-0.9160110456461823,0.0012995330010672212,0.0012995330010672212
267733,0,2,filler,noise_aware,1,0,-0.9311604633262416,positive_audit_confirmed,-0.9278509841925637,-0.0033094791336778506,0.0033094791336778506
665360,0,2,filler,noise_aware,1,0,-0.4681227796847587,positive_audit_confirmed,-0.45624529755631515,-0.011877482128443528,0.011877482128443528
819967,2,2,filler,noise_aware,1,0,-0.6337582588351983,positive_audit_confirmed,-0.6337582588351983,0.0,0.0
927678,0,2,filler,noise_aware,1,0,-0.9808817215009656,positive_audit_confirmed,-0.9726243263231602,-0.008257395177805438,0.008257395177805438
43461,4,2,filler,aggressive,1,0,-0.9743450908976035,positive_audit_confirmed,-0.8093513725317686,-0.16499371836583487,0.16499371836583487
58105,0,2,filler,aggressive,1,0,-0.9926899187276479,positive_audit_confirmed,-0.9160110456461823,-0.07667887308146559,0.07667887308146559
267733,0,2,filler,aggressive,1,0,-0.9902510902218911,positive_audit_confirmed,-0.9278509841925637,-0.06240010602932733,0.06240010602932733
665360,0,2,filler,aggressive,1,0,-0.961993424745928,positive_audit_confirmed,-0.45624529755631515,-0.5057481271896128,0.5057481271896128
819967,2,2,filler,aggressive,1,0,-0.9177278771967662,positive_audit_confirmed,-0.6337582588351983,-0.28396961836156787,0.28396961836156787
927678,0,2,filler,aggressive,1,0,-1.0144855401738095,positive_audit_confirmed,-0.9726243263231602,-0.04186121385064934,0.04186121385064934
43461,4,2,mixed,none,1,0,-0.8251557311254332,positive_audit_confirmed,-0.8093513725317686,-0.01580435859366458,0.01580435859366458
58105,0,2,mixed,none,1,0,-0.9290426997666295,positive_audit_confirmed,-0.9160110456461823,-0.013031654120447156,0.013031654120447156
267733,0,2,mixed,none,1,0,-0.9138224125047136,positive_audit_confirmed,-0.9278509841925637,0.0140285716878501,0.0140285716878501
665360,0,2,mixed,none,1,0,-0.5069121907205129,positive_audit_confirmed,-0.45624529755631515,-0.0506668931641977,0.0506668931641977
819967,2,2,mixed,none,1,0,-0.7371061262344989,positive_audit_confirmed,-0.6337582588351983,-0.10334786739930057,0.10334786739930057
927678,0,2,mixed,none,1,0,-0.9824781165489809,positive_audit_confirmed,-0.9726243263231602,-0.009853790225820669,0.009853790225820669
43461,4,2,mixed,minimal,1,0,-0.8251557311254332,positive_audit_confirmed,-0.8093513725317686,-0.01580435859366458,0.01580435859366458
58105,0,2,mixed,minimal,1,0,-0.9290426997666295,positive_audit_confirmed,-0.9160110456461823,-0.013031654120447156,0.013031654120447156
267733,0,2,mixed,minimal,1,0,-0.9138224125047136,positive_audit_confirmed,-0.9278509841925637,0.0140285716878501,0.0140285716878501
665360,0,2,mixed,minimal,1,0,-0.5069121907205129,positive_audit_confirmed,-0.45624529755631515,-0.0506668931641977,0.0506668931641977
819967,2,2,mixed,minimal,1,0,-0.7371061262344989,positive_audit_confirmed,-0.6337582588351983,-0.10334786739930057,0.10334786739930057
927678,0,2,mixed,minimal,1,0,-0.9824781165489809,positive_audit_confirmed,-0.9726243263231602,-0.009853790225820669,0.009853790225820669
43461,4,2,mixed,noise_aware,1,0,-0.82733291582732,positive_audit_confirmed,-0.8093513725317686,-0.01798154329555146,0.01798154329555146
58105,0,2,mixed,noise_aware,1,0,-0.9281396294531145,positive_audit_confirmed,-0.9160110456461823,-0.012128583806932158,0.012128583806932158
267733,0,2,mixed,noise_aware,1,0,-0.9145804253758909,positive_audit_confirmed,-0.9278509841925637,0.013270558816672828,0.013270558816672828
665360,0,2,mixed,noise_aware,1,0,-0.5024921124186967,positive_audit_confirmed,-0.45624529755631515,-0.04624681486238158,0.04624681486238158
819967,2,2,mixed,noise_aware,1,0,-0.7188095029486077,positive_audit_confirmed,-0.6337582588351983,-0.08505124411340936,0.08505124411340936
927678,0,2,mixed,noise_aware,1,0,-0.9846790368338586,positive_audit_confirmed,-0.9726243263231602,-0.012054710510698396,0.012054710510698396
43461,4,2,mixed,aggressive,1,0,-0.937830263527818,positive_audit_confirmed,-0.8093513725317686,-0.12847889099604937,0.12847889099604937
58105,0,2,mixed,aggressive,1,0,-0.9892512668779597,positive_audit_confirmed,-0.9160110456461823,-0.07324022123177742,0.07324022123177742
267733,0,2,mixed,aggressive,1,0,-0.9792287377685253,positive_audit_confirmed,-0.9278509841925637,-0.05137775357596153,0.05137775357596153
665360,0,2,mixed,aggressive,1,0,-0.9575557233818716,positive_audit_confirmed,-0.45624529755631515,-0.5013104258255564,0.5013104258255564
819967,2,2,mixed,aggressive,1,0,-0.8848248495258402,positive_audit_confirmed,-0.6337582588351983,-0.25106659069064186,0.25106659069064186
927678,0,2,mixed,aggressive,1,0,-1.0262134916614272,positive_audit_confirmed,-0.9726243263231602,-0.053589165338266964,0.053589165338266964
